CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "4.55073+-5.2757*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.0813051+1.15143*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.159196+1.04848*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-1.45003+3.01623*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "5.00275+-4.49618*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.796794+2.09422*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.14521+-2.28093*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "7.07053+-6.53832*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-2.20653+3.29949*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.482742+0.495685*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.232999+0.753032*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "6.90743+-6.04547*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-15.1516+16.1679*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "1.0896"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -15, 0, "1.59936"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "0.928385"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.803186+0.913767*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.811+-1.56305*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-2.80568+6.49259*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "5.07645+-5.93588*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.503123+0.640663*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.511782+0.629218*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-0.868094+2.31652*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "5.37173+-4.94796*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.342304+1.54526*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.21223+-2.39984*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "7.22171+-6.74851*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.15814+2.13786*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.323701+0.592908*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.502707+0.408452*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "4.16999+-3.327*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "8.03098+-7.21501*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.785673"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -15, 0, "1.37764"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "1.55521"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.90109+-2.55069*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.22417+-0.887095*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "0.518598+0.344056*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "0.747943+-0.0175727*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "1.15361+-0.600937*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.495+-1.05214*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "1.52559+-1.08955*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "1.07269+-0.562282*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "1.65442+-1.22333*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.33285+-0.866438*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "1.18958+-0.711042*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "1.65382+-1.20335*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.12034+-0.647147*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "1.25395+-0.784822*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "0.421477+0.0631266*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "14.7595+-14.3753*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.321724"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -15, 0, "0.761976"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "0.047758"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "-0.536565+4.30917*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "0.607026+1.49867*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "1.79903+-0.581253*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "1.41157+0.0296876*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.726225+1.01523*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.14949+1.7775*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "0.0978075+1.8407*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "0.862937+0.949927*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.119836+2.06672*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "0.423414+1.46377*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "0.665465+1.20125*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.118838+2.03296*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.782433+1.0933*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.556717+1.32589*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "1.96311+-0.106647*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-22.2598+24.2858*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "2.13163"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -15, 0, "0.998761"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "1.38958"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.69317+-2.2388*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.0079+-0.554687*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-1.2613+3.40484*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "0.36113+0.846604*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.66775+0.405677*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.274682+0.925197*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-0.257731+1.57623*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-0.253123+1.57086*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.760876+2.14785*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "-0.7088+2.09006*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "-0.714902+2.09667*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.26722+2.68238*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "-0.885769+2.28468*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-1.09698+2.50233*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "-0.00211721+1.38711*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-18.5142+20.0287*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "1.60167"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -15, 0, "1.00124"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "0.609447"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.305112+2.24436*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "0.992079+0.556065*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "3.26692+-3.41329*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "1.64046+-0.848707*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "1.33308+-0.406685*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "1.72712+-0.927495*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.26085+-1.58014*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "2.25624+-1.57476*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "2.76525+-2.15319*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "2.71305+-2.09525*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "2.71916+-2.10188*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "3.27286+-2.68905*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "2.89045+-2.29036*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "3.10219+-2.50854*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "2.00461+-1.39055*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "20.5626+-20.0785*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.396831"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -15, 0, "1.70568"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "0.830219"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.71769+0.819837*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.758874+0.718623*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.06479+-3.30496*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "-0.752882+2.71471*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "2.27338+-1.63713*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.885522+0.19721*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "-1.10767+2.63447*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "2.67516+-1.76955*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "6.19173+-5.76565*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "2.71102+-1.90248*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.249076+0.767737*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "0.816956+0.165531*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "-0.661827+1.7073*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "2.10539+-1.14418*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "5.11978+-4.21461*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "18.4607+-17.6489*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.736236"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -15, 0, "1.70335"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "0.830219"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.716708+0.818715*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.757835+0.71764*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.06059+-3.30043*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "-0.751852+2.71099*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "2.27027+-1.63489*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.884311+0.19694*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "-1.10615+2.63086*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "2.6715+-1.76712*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "6.18326+-5.75776*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "2.70731+-1.89988*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.248735+0.766687*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "0.815838+0.165305*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "-0.660922+1.70496*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "2.1025+-1.14261*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "5.11278+-4.20884*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "18.4354+-17.6247*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.736236"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -15, 0, "1.70823"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "0.830219"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.71876+0.82106*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.760005+0.719695*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.06936+-3.30989*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "-0.754005+2.71875*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "2.27677+-1.63957*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.886843+0.197504*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "-1.10932+2.63839*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "2.67915+-1.77218*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "6.20097+-5.77425*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "2.71506+-1.90532*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.249447+0.768882*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "0.818174+0.165778*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "-0.662814+1.70984*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "2.10853+-1.14588*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "5.12742+-4.2209*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "18.4882+-17.6752*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.736236"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -15, 0, "1.65868"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "0.386129"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.125168+1.98039*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.504247+1.04876*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "2.50078+-2.43499*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "-1.17626+3.36293*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "2.07952+-1.31895*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.871634+0.277519*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "-1.50065+3.17833*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "2.7426+-1.76171*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "6.50379+-6.0358*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "2.81438+-1.94099*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.179122+0.917201*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "0.823506+0.233867*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "-0.806604+1.9334*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "2.2393+-1.20525*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "5.49422+-4.52067*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "19.8335+-18.9603*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.77549"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -15, 0, "1.74327"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "1.17171"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "1.20736+-0.140957*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.96896+0.444942*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.52908+-4.02221*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "-0.402036+2.17634*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "2.43204+-1.89913*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.896341+0.130617*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "-0.78169+2.1825*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "2.61734+-1.77469*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "5.92885+-5.53777*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "2.62345+-1.86918*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.306763+0.643497*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "0.810916+0.108869*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "-0.541545+1.51893*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "1.99299+-1.09278*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "4.80611+-3.95819*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "17.3109+-16.5505*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.678822"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -15, 0, "1.89869"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "0.93349"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.853717+0.583342*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.865827+0.55358*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.2159+-3.54705*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "-0.682324+2.59963*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "2.28104+-1.66175*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.876223+0.194996*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "-0.766767+2.20403*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "2.62475+-1.74441*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "6.151+-5.75151*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "2.53867+-1.74227*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.187574+0.807726*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "1.08907+-0.148263*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "-0.809044+1.83069*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "1.87277+-0.93278*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "3.73335+-2.82795*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "24.7218+-23.9633*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.654742"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -15, 0, "1.51764"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "0.729429"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.585167+1.05022*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.654674+0.879399*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "2.91755+-3.06908*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "-0.821613+2.82679*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "2.2659+-1.61312*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.894573+0.199365*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "-1.43975+3.05376*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "2.72425+-1.79402*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "6.23136+-5.77937*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "2.87889+-2.05854*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "0.308988+0.728773*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "0.551856+0.471224*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "-0.518404+1.58707*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "2.33198+-1.35011*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "6.47038+-5.56544*x"
