CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-3.62044+7.31593*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.31515+-2.04325*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "-0.234949+1.62385*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.366017+1.79708*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "3.65247+-3.11669*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-1.6356+3.03974*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "4.00146+-3.36601*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.50509+-2.8151*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "3.41399+-2.71629*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-1.08979+2.05973*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "2.25373+-1.4262*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-4.94434+5.99105*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "1.81467+-0.893602*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-12.8799+13.9038*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "1.07937"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, -15, 0, "1.2845"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0, 0.1356, "1.14869"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.08336+0.516468*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "2.55114+-3.09075*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-2.50826+5.73737*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "2.83101+-2.68152*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.238209+1.04698*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "0.0242017+1.32983*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "4.30528+-3.90504*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-1.2316+2.54106*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.88, 0.901, "4.42901+-3.89145*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.54683+-2.91233*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.922, 0.943, "3.59774+-2.96755*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.943, 0.95915, "0.0104817+0.836538*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "2.00112+-1.23888*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-4.49621+5.45629*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "-1.04653+1.94248*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "12.2805+-11.4778*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.749682"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, -15, 0, "1.16658"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "1.60088"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.94335+-2.52558*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.6884+-1.89902*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-0.824982+2.48658*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "1.0495+-0.46909*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "1.52093+-1.14702*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "2.03878+-1.83145*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "1.69977+-1.41692*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "1.5099+-1.19587*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "2.17045+-1.9465*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "1.75145+-1.48146*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "1.49013+-1.19803*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "2.04122+-1.78243*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "1.46514+-1.18182*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "1.56163+-1.28124*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "0.689328+-0.392725*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "13.0265+-12.8162*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.154509"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, -15, 0, "0.550132"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "0.0153415"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "-0.548314+4.15675*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "-0.128708+3.12552*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "4.00798+-4.09257*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "0.922836+0.772058*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.146925+1.88783*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.705377+3.01432*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-0.147422+2.33206*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "0.165089+1.96823*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "-0.9221+3.20367*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "-0.232478+2.43828*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "0.197618+1.97179*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-0.709395+2.93363*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "0.238746+1.94511*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "0.079942+2.10875*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "1.51563+0.646372*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-18.7897+21.0938*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "2.39587"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, -15, 0, "1.04432"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "1.46319"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "1.84478+-2.81403*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "1.95396+-3.08236*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "-6.9109+12.3859*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "0.668088+0.435432*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "0.597267+0.537274*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "-0.192666+1.58133*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "-0.958653+2.51797*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "-1.17083+2.76499*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "-1.86866+3.55798*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "-1.86319+3.55191*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "-1.86121+3.54977*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "-2.57231+4.30384*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "-2.2423+3.95978*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "-2.46563+4.18991*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "-1.24157+2.94309*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "-17.774+19.5912*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "1.90245"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, -15, 0, "0.95929"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0, 0.1356, "0.574519"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.1356, 0.4069, "0.224006+2.58491*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.4069, 0.5731, "0.12371+2.8314*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.5731, 0.6342, "8.26679+-11.3774*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.6342, 0.6954, "1.30489+-0.399979*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.6954, 0.7566, "1.36994+-0.493529*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.7566, 0.8178, "2.09556+-1.45258*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.8178, 0.85895, "2.79918+-2.31296*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.85895, 0.88, "2.99408+-2.53986*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.88, 0.901, "3.63509+-3.26829*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.901, 0.922, "3.63007+-3.26271*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.922, 0.943, "3.62825+-3.26074*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.943, 0.95915, "4.28145+-3.95342*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.95915, 0.97045, "3.97831+-3.63737*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.97045, 0.98175, "4.18346+-3.84877*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.98175, 0.99305, "3.05906+-2.70347*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 0.99305, 1.00435, "18.2454+-17.9961*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 20, 30, 1.00435, 1.1, "0.171027"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, -15, 0, "1.26008"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "1.04695"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "1.00649+0.290536*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.757941+0.901361*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.54281+-3.95795*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "1.14705+-0.180331*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "1.25087+-0.329635*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.715355+0.378159*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "2.73282+-2.08878*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "-4.12151+5.89111*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "2.62295+-1.77305*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "0.998339+0.0300718*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "4.08167+-3.31411*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "2.65553+-1.80176*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "3.703+-2.89384*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "-0.485557+1.42225*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "-2.16662+3.13457*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "24.4476+-23.6659*x"
3, iterativefit, central, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.679433"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, -15, 0, "1.25809"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "1.04695"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "1.0049+0.290079*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.756748+0.899942*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.53723+-3.95172*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "1.14524+-0.180047*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "1.2489+-0.329116*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.714229+0.377564*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "2.72852+-2.0855*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "-4.11502+5.88184*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "2.61882+-1.77026*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "0.996768+0.0300245*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "4.07525+-3.30889*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "2.65135+-1.79892*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "3.69717+-2.88928*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "-0.484793+1.42002*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "-2.16321+3.12964*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "24.4091+-23.6287*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.679433"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, -15, 0, "1.26197"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "1.04695"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "1.008+0.290973*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.759079+0.902714*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.54813+-3.96389*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "1.14877+-0.180602*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "1.25275+-0.33013*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.716429+0.378727*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "2.73693+-2.09192*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "-4.1277+5.89995*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "2.62689+-1.77571*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "0.999838+0.0301169*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "4.0878+-3.31908*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "2.65952+-1.80446*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "3.70856+-2.89818*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "-0.486286+1.42439*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "-2.16987+3.13927*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "24.4843+-23.7014*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.679433"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, -15, 0, "1.18731"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "0.459995"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.268176+1.70348*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.431665+1.30169*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "2.71716+-2.68626*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "0.662181+0.554008*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "0.873797+0.249701*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.671476+0.517109*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "2.61486+-1.85924*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "-4.73403+6.69642*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "2.66519+-1.71178*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "1.00611+0.129588*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "4.36108+-3.50921*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "2.85666+-1.91385*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "3.9499+-3.05365*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "-0.570649+1.60455*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "-2.40853+3.4766*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "26.9483+-26.0857*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.690345"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, -15, 0, "1.29702"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "1.256"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "1.38343+-0.431236*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.924466+0.696715*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.96392+-4.60681*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "1.39451+-0.555394*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "1.44326+-0.625497*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.737641+0.307118*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "2.79259+-2.20566*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "-3.80791+5.47872*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "2.60091+-1.80403*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "0.994192+-0.0207656*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "3.93823+-3.21386*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "2.55232+-1.74418*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "3.57622+-2.8117*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "-0.442006+1.32889*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "-2.04267+2.95931*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "23.1659+-22.4257*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.609213"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, -15, 0, "1.44608"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "1.16435"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "1.16142+0.0233755*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.878913+0.717665*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.7254+-4.24916*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "1.23801+-0.327063*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "1.25332+-0.349087*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.705705+0.3747*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "3.08301+-2.53226*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "-4.13317+5.86891*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "2.59616+-1.77806*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "0.819988+0.19328*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "3.98972+-3.24461*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "2.9416+-2.13314*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "3.49547+-2.71059*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "-0.711582+1.62456*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.98175, 0.99305, "-3.66493+4.63281*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 0.99305, 1.00435, "31.112+-30.3875*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 30, 40, 1.00435, 1.1, "0.592183"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, -15, 0, "1.07943"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0, 0.1356, "0.932633"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.1356, 0.4069, "0.856013+0.550089*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.4069, 0.5731, "0.640451+1.07985*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.5731, 0.6342, "3.36557+-3.6752*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6342, 0.6954, "1.05873+-0.0377919*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.6954, 0.7566, "1.24854+-0.310752*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.7566, 0.8178, "0.72476+0.381536*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.8178, 0.85895, "2.39273+-1.65805*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.85895, 0.88, "-4.11035+5.91292*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.88, 0.901, "2.64908+-1.76826*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.901, 0.922, "1.17165+-0.12848*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.922, 0.943, "4.17117+-3.38176*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.943, 0.95915, "2.37773+-1.47991*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.95915, 0.97045, "3.90476+-3.07198*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 30, 40, 0.97045, 0.98175, "-0.265999+1.22578*x"
